feature,metric,uplift_pp,n_has,n_abs,sig,p_value,cohen_d,baseline_mean,has_mean,quality_flags,scope,scope_value
color_spectrum,Persuasion_T2B,4.4681138847417206,197,17,*,0.025276737776609846,0.562626003904541,54.57217647058823,59.04029035532995,"small_sample, multiple_testing_risk",Market,Chile
color_spectrum,Likeability_Love_Like_T2B,4.756275007464906,197,17,*,0.024747996409059034,0.5535245352094039,52.11518235294118,56.87145736040608,"small_sample, multiple_testing_risk",Market,Chile
color_spectrum,Experience_Recall_T2B,2.6136047178262123,197,17,ns,0.2284718459840257,0.24769470113763248,33.339347058823535,35.95295177664974,"small_sample, multiple_testing_risk",Market,Chile
color_spectrum,Brand_Linkage_T2B,4.7569322484323715,197,17,ns,0.05399387757256145,0.5354755169675303,48.64926470588235,53.40619695431472,"small_sample, multiple_testing_risk",Market,Chile
color_spectrum,Uniqueness_T2B,4.249995341893098,197,17,*,0.042463860966141166,0.5147558197416227,54.609911764705885,58.85990710659898,"small_sample, multiple_testing_risk",Market,Chile
color_spectrum,Shareability_T2B,4.266188384592401,197,17,*,0.010852640372788597,0.5901923357721162,43.10545882352941,47.371647208121814,"small_sample, multiple_testing_risk",Market,Chile
color_spectrum,SCD_score,12.564785109983085,197,15,ns,0.050964346280991724,0.5126516178061158,38.108666666666664,50.67345177664975,"small_sample, multiple_testing_risk",Market,Chile
tone,Attention_T2B,1.0806430115830046,74,140,ns,0.3671935245602015,0.13585060777202684,59.54505428571429,60.6256972972973,multiple_testing_risk,Market,Chile
tone,Persuasion_T2B,-1.0691294980694988,74,140,ns,0.3604495767494428,-0.12965697703126697,59.05504571428571,57.98591621621622,multiple_testing_risk,Market,Chile
tone,Likeability_Love_Like_T2B,1.9208739189189306,74,140,ns,0.08608038519892765,0.21431036753511043,55.82939499999999,57.75026891891892,multiple_testing_risk,Market,Chile
tone,Experience_Recall_T2B,0.9588327027026999,74,140,ns,0.6516637590936019,0.08867443533614043,35.41377,36.3726027027027,multiple_testing_risk,Market,Chile
tone,Brand_Linkage_T2B,-0.4866666988416979,74,140,ns,0.8336220272498894,-0.04900476379725832,53.19659642857143,52.70992972972973,multiple_testing_risk,Market,Chile
tone,Uniqueness_T2B,1.5737963127413157,74,140,ns,0.19767497226380282,0.18047383738250333,57.97808071428571,59.551877027027025,multiple_testing_risk,Market,Chile
tone,Shareability_T2B,0.7707948455598468,74,140,ns,0.4007772336605119,0.08896094414854457,46.76620785714285,47.5370027027027,multiple_testing_risk,Market,Chile
tone,SCD_score,-0.6567399231299897,73,139,ns,0.858800151515325,-0.02629213960727611,50.01057553956835,49.35383561643836,multiple_testing_risk,Market,Chile
products,Attention_T2B,-1.5345228910729092,66,148,ns,0.2507282883091764,-0.20305169746364002,60.39199864864866,58.85747575757575,multiple_testing_risk,Market,Chile
products,Persuasion_T2B,-2.6510714373464306,66,148,ns,0.06691661448425545,-0.34081010141466667,59.502966891891894,56.85189545454546,multiple_testing_risk,Market,Chile
products,Likeability_Love_Like_T2B,-1.104862203112189,66,148,ns,0.6047933260301622,-0.1277127571684257,56.83437432432431,55.729512121212124,multiple_testing_risk,Market,Chile
products,Experience_Recall_T2B,0.9649911957411939,66,148,ns,0.6748406935570086,0.08878623776554348,35.447714864864864,36.41270606060606,multiple_testing_risk,Market,Chile
products,Brand_Linkage_T2B,-3.0225998771498785,66,148,*,0.014422526451835062,-0.3094880950147739,53.96051351351351,50.93791363636363,multiple_testing_risk,Market,Chile
products,Uniqueness_T2B,-1.9093121007370928,66,148,ns,0.11491937485078074,-0.22885543881078838,59.111143918918906,57.201831818181816,multiple_testing_risk,Market,Chile
products,Shareability_T2B,-2.0728890458640405,66,148,ns,0.1779852021153483,-0.2612153561167201,47.67204662162162,45.59915757575757,multiple_testing_risk,Market,Chile
products,SCD_score,-7.094005811540066,66,146,ns,0.06144055547882733,-0.2867675906918993,51.99294520547946,44.89893939393939,multiple_testing_risk,Market,Chile
occasions,Attention_T2B,2.479566758241747,32,182,*,0.04501921636791279,0.33163585644659055,59.547958241758245,62.027525,multiple_testing_risk,Market,Chile
occasions,Persuasion_T2B,-0.5977263736263727,32,182,ns,0.8684554533238881,-0.07816302905040619,58.77472637362637,58.177,multiple_testing_risk,Market,Chile
occasions,Likeability_Love_Like_T2B,3.558054326923088,32,182,*,0.019831165054607688,0.4015888196842184,55.96157692307692,59.51963125,multiple_testing_risk,Market,Chile
occasions,Experience_Recall_T2B,7.157373042582416,32,182,**,0.0016506994239257058,0.642662599119652,34.67506758241758,41.832440625000004,multiple_testing_risk,Market,Chile
occasions,Brand_Linkage_T2B,5.996879155219781,32,182,**,0.009872089642868474,0.5744509227468232,52.13158021978022,58.128459375,multiple_testing_risk,Market,Chile
occasions,Uniqueness_T2B,4.349748385989017,32,182,**,0.0034912688789883947,0.5213252743075186,57.87186098901098,62.221609375,multiple_testing_risk,Market,Chile
occasions,Shareability_T2B,2.037798076923081,32,182,ns,0.0630304968280967,0.25226948834796864,46.72802692307692,48.765825,multiple_testing_risk,Market,Chile
occasions,SCD_score,6.7938680555555635,32,180,ns,0.15932247088496665,0.2627350703376694,48.75894444444444,55.5528125,multiple_testing_risk,Market,Chile
passion_point,Attention_T2B,-0.03527418213969957,58,156,ns,0.5856384969615755,-0.004673327798847923,59.92829487179488,59.89302068965519,multiple_testing_risk,Market,Chile
passion_point,Persuasion_T2B,-1.1995828249337093,58,156,ns,0.43912857405729555,-0.1535429630531033,59.010467307692316,57.81088448275861,multiple_testing_risk,Market,Chile
passion_point,Likeability_Love_Like_T2B,1.035426016799279,58,156,ns,0.27941136233295427,0.1210170476448132,56.212992948717954,57.24841896551723,multiple_testing_risk,Market,Chile
passion_point,Experience_Recall_T2B,4.184942175066314,58,156,*,0.020556546666623463,0.3830275554052175,34.6110923076923,38.79603448275862,multiple_testing_risk,Market,Chile
passion_point,Brand_Linkage_T2B,-0.4583514146772827,58,156,ns,0.8923269066942641,-0.04740737003505585,53.152535897435904,52.69418448275862,multiple_testing_risk,Market,Chile
passion_point,Uniqueness_T2B,0.1520005968169702,58,156,ns,0.7030218169449134,0.018162394562207862,58.48109423076922,58.6330948275862,multiple_testing_risk,Market,Chile
passion_point,Shareability_T2B,-0.7151988505747053,58,156,ns,0.917905333213939,-0.08876701661211098,47.22658333333333,46.51138448275862,multiple_testing_risk,Market,Chile
passion_point,SCD_score,-1.5676220331392765,58,154,ns,0.7497595221970719,-0.06199492111432019,50.21331168831169,48.64568965517241,multiple_testing_risk,Market,Chile
intrinsic_elements,Attention_T2B,-0.7792968958333257,64,150,ns,0.8669141532370255,-0.1040854178235006,60.15179533333333,59.37249843750001,multiple_testing_risk,Market,Chile
intrinsic_elements,Persuasion_T2B,1.042229250000004,64,150,ns,0.0875722124923087,0.13700031103574825,58.373652,59.415881250000005,multiple_testing_risk,Market,Chile
intrinsic_elements,Likeability_Love_Like_T2B,0.47427447916666976,64,150,ns,0.5065045275177038,0.055655244287637705,56.35178333333333,56.8260578125,multiple_testing_risk,Market,Chile
intrinsic_elements,Experience_Recall_T2B,3.5517902291666625,64,150,*,0.021636788407510224,0.3294347466161804,34.683111333333336,38.2349015625,multiple_testing_risk,Market,Chile
intrinsic_elements,Brand_Linkage_T2B,-3.0197858333333216,64,150,ns,0.05358485006995522,-0.316154172015943,53.93142333333333,50.911637500000005,multiple_testing_risk,Market,Chile
intrinsic_elements,Uniqueness_T2B,-2.0967029374999946,64,150,ns,0.16450903080384138,-0.2544179769524874,59.14934199999999,57.0526390625,multiple_testing_risk,Market,Chile
intrinsic_elements,Shareability_T2B,-2.525974437499978,64,150,ns,0.07899112722329599,-0.32063302564695617,47.78817599999998,45.2622015625,multiple_testing_risk,Market,Chile
intrinsic_elements,SCD_score,-1.0110684121621638,64,148,ns,0.8234166014364667,-0.04161377722603921,50.08966216216216,49.078593749999996,multiple_testing_risk,Market,Chile
food,Attention_T2B,0.822424461722493,38,176,ns,0.6848293549384001,0.09774165673925345,59.77269659090909,60.59512105263158,multiple_testing_risk,Market,Chile
food,Persuasion_T2B,0.29419638157893724,38,176,ns,0.9148785816974107,0.03411763258723396,58.63310625,58.92730263157894,multiple_testing_risk,Market,Chile
food,Likeability_Love_Like_T2B,2.2611348684210664,38,176,ns,0.22556244322700114,0.2465551606881771,56.0921125,58.353247368421066,multiple_testing_risk,Market,Chile
food,Experience_Recall_T2B,5.611682805023927,38,176,**,0.003197715985076357,0.5260179701438513,34.74886193181818,40.36054473684211,multiple_testing_risk,Market,Chile
food,Brand_Linkage_T2B,0.1999571172248804,38,176,ns,0.771565047319448,0.018710364776038754,52.99280340909092,53.192760526315794,multiple_testing_risk,Market,Chile
food,Uniqueness_T2B,0.43400771531102444,38,176,ns,0.9631337621514576,0.047693080271619996,58.445223863636365,58.87923157894739,multiple_testing_risk,Market,Chile
food,Shareability_T2B,1.259442254784704,38,176,ns,0.6605864823876206,0.1325841465949389,46.80910511363636,48.068547368421065,multiple_testing_risk,Market,Chile
food,SCD_score,0.7730852994555282,38,174,ns,0.8153570003921788,0.030322318596036936,49.64586206896552,50.41894736842105,multiple_testing_risk,Market,Chile
seasonal,Attention_T2B,4.697722442244212,12,202,**,0.004961544663458256,0.5536930774019992,59.65531089108911,64.35303333333331,"small_sample, multiple_testing_risk",Market,Chile
seasonal,Persuasion_T2B,0.8871499999999921,12,202,ns,0.4790829489129058,0.1149140039409985,58.6356,59.52274999999999,"small_sample, multiple_testing_risk",Market,Chile
seasonal,Likeability_Love_Like_T2B,5.486780858085805,12,202,**,0.004142461678825606,0.582230710430944,56.185952475247525,61.672733333333326,"small_sample, multiple_testing_risk",Market,Chile
seasonal,Experience_Recall_T2B,8.190978217821797,12,202,*,0.028141056505256837,0.6777114676689061,35.28602178217821,43.47700000000001,"small_sample, multiple_testing_risk",Market,Chile
seasonal,Brand_Linkage_T2B,8.930146039603958,12,202,**,0.008731838217232125,0.8006933036789746,52.52755396039605,61.4577,"small_sample, multiple_testing_risk",Market,Chile
seasonal,Uniqueness_T2B,5.817428630363041,12,202,**,0.006466328060515067,0.6495161796880554,58.196079702970295,64.01350833333333,"small_sample, multiple_testing_risk",Market,Chile
seasonal,Shareability_T2B,3.1399792079207955,12,202,*,0.04777324194493341,0.35960907148216287,46.85667079207921,49.99665,"small_sample, multiple_testing_risk",Market,Chile
seasonal,SCD_score,13.954616666666663,12,200,*,0.04671393812001438,0.5091454392406315,48.994550000000004,62.94916666666667,"small_sample, multiple_testing_risk",Market,Chile
additional_elements_and_product_placement,Attention_T2B,-0.6230095643939504,22,192,ns,0.9117203741406236,-0.08024569961954325,59.982782291666666,59.35977272727272,"small_sample, multiple_testing_risk",Market,Chile
additional_elements_and_product_placement,Persuasion_T2B,-1.025311695075759,22,192,ns,0.554725125190668,-0.12815093546359815,58.79075260416666,57.765440909090906,"small_sample, multiple_testing_risk",Market,Chile
additional_elements_and_product_placement,Likeability_Love_Like_T2B,0.3901906250000198,22,192,ns,0.6070009636546335,0.04403033430801047,56.453509374999996,56.84370000000002,"small_sample, multiple_testing_risk",Market,Chile
additional_elements_and_product_placement,Experience_Recall_T2B,0.15553821022727954,22,192,ns,0.8572037534569781,0.013993564864907784,35.729339062499996,35.88487727272728,"small_sample, multiple_testing_risk",Market,Chile
additional_elements_and_product_placement,Brand_Linkage_T2B,1.137877320075753,22,192,ns,0.6326443865217309,0.11632864007454446,52.911331770833335,54.04920909090909,"small_sample, multiple_testing_risk",Market,Chile
additional_elements_and_product_placement,Uniqueness_T2B,0.7334467803030265,22,192,ns,0.5522917140907279,0.0871374593034587,58.44688958333334,59.180336363636364,"small_sample, multiple_testing_risk",Market,Chile
additional_elements_and_product_placement,Shareability_T2B,-1.754358049242416,22,192,ns,0.5522917140907279,-0.2301292165723655,47.213098958333326,45.45874090909091,"small_sample, multiple_testing_risk",Market,Chile
additional_elements_and_product_placement,SCD_score,-3.9233971291865952,22,190,ns,0.49470009949753113,-0.14642771146795433,50.19157894736842,46.26818181818182,"small_sample, multiple_testing_risk",Market,Chile
human_presence,Attention_T2B,1.1396111111111051,99,18,ns,0.3168518021272374,0.17343158433898595,71.0761888888889,72.2158,"small_sample, multiple_testing_risk",Market,China
human_presence,Persuasion_T2B,1.9576348484848238,99,18,ns,0.13971024860931708,0.31876833922439934,69.36936111111112,71.32699595959593,"small_sample, multiple_testing_risk",Market,China
human_presence,Likeability_Love_Like_T2B,4.851514141414171,99,18,*,0.011261543289222931,0.6168399428738985,66.41517777777779,71.26669191919194,"small_sample, multiple_testing_risk",Market,China
human_presence,Experience_Recall_T2B,6.356699111111097,100,18,**,0.008329919978381044,0.7438866497409804,36.27838888888889,42.63508799999999,"small_sample, multiple_testing_risk",Market,China
human_presence,Brand_Linkage_T2B,1.129739898989901,99,18,ns,0.19774153449844867,0.1806724900439241,55.56001666666667,56.689756565656566,"small_sample, multiple_testing_risk",Market,China
human_presence,Uniqueness_T2B,2.128906060606073,99,18,ns,0.12238017063495969,0.312676719944153,68.5643,70.69320606060607,"small_sample, multiple_testing_risk",Market,China
human_presence,Shareability_T2B,1.7912138888889095,96,18,ns,0.10188797345449276,0.24832245321209975,55.45064444444443,57.24185833333334,"small_sample, multiple_testing_risk",Market,China
human_presence,SCD_score,11.00864583333333,96,18,ns,0.12107135468442569,0.38385454564282373,40.60166666666667,51.6103125,"small_sample, multiple_testing_risk",Market,China
food_presence,Attention_T2B,1.4560690881458949,47,70,ns,0.08941539909267086,0.2588242826741335,71.45555857142857,72.91162765957446,multiple_testing_risk,Market,China
food_presence,Persuasion_T2B,1.3543762006079207,47,70,ns,0.08133934359396411,0.2566971382746092,70.48175571428571,71.83613191489363,multiple_testing_risk,Market,China
food_presence,Likeability_Love_Like_T2B,3.164556930091167,47,70,*,0.014771625768875628,0.4630200626202277,69.24907285714286,72.41362978723403,multiple_testing_risk,Market,China
food_presence,Experience_Recall_T2B,1.95796421935871,47,71,ns,0.19641444165081812,0.2137299854875207,40.88555492957747,42.843519148936174,multiple_testing_risk,Market,China
food_presence,Brand_Linkage_T2B,0.027714772036480095,47,70,ns,0.6504653038539732,0.0048694212848024564,56.50481714285714,56.532531914893625,multiple_testing_risk,Market,China
food_presence,Uniqueness_T2B,1.7912822188449806,47,70,ns,0.09478271708359122,0.3049658193135323,69.64610714285716,71.43738936170215,multiple_testing_risk,Market,China
food_presence,Shareability_T2B,0.9358051298701375,44,70,ns,0.24085712996364828,0.15787472132185404,56.59784714285715,57.53365227272729,multiple_testing_risk,Market,China
food_presence,SCD_score,8.5288051948052,44,70,ns,0.11537874513530644,0.3285778701827226,46.58028571428572,55.10909090909092,multiple_testing_risk,Market,China
product_presence,Attention_T2B,2.8075830246913513,81,36,**,0.0032411912238874178,0.48519927621189957,70.09676388888889,72.90434691358024,multiple_testing_risk,Market,China
product_presence,Persuasion_T2B,2.1084663580246854,81,36,**,0.006422690802803322,0.38667140346673884,69.56611388888889,71.67458024691358,multiple_testing_risk,Market,China
product_presence,Likeability_Love_Like_T2B,3.442720370370378,81,36,**,0.005460504373927294,0.48739447464521457,68.13688333333333,71.57960370370371,multiple_testing_risk,Market,China
product_presence,Experience_Recall_T2B,-0.5341261517615159,82,36,ns,0.9138956340178234,-0.05914210275082406,42.03659444444444,41.50246829268293,multiple_testing_risk,Market,China
product_presence,Brand_Linkage_T2B,2.0153135802469135,81,36,*,0.018605746294284402,0.35501814288313993,55.12073333333333,57.13604691358024,multiple_testing_risk,Market,China
product_presence,Uniqueness_T2B,2.9730861111111007,81,36,**,0.004630388220727618,0.49279808314719953,68.30739166666669,71.28047777777779,multiple_testing_risk,Market,China
product_presence,Shareability_T2B,2.742538888888868,78,36,**,0.003141929040695407,0.44205597269677366,55.08256111111112,57.825099999999985,multiple_testing_risk,Market,China
product_presence,SCD_score,15.042713675213676,78,36,**,0.005491011052854551,0.5731596223066733,39.579722222222216,54.62243589743589,multiple_testing_risk,Market,China
indoors,Attention_T2B,2.286761319073083,51,66,*,0.03850271440235066,0.39702996470680124,71.04368181818181,73.3304431372549,multiple_testing_risk,Market,China
indoors,Persuasion_T2B,1.3096669340463496,51,66,ns,0.21314079315418077,0.23927967980317713,70.45494090909091,71.76460784313726,multiple_testing_risk,Market,China
indoors,Likeability_Love_Like_T2B,3.2300077540106886,51,66,*,0.015941575722297485,0.46244332688947515,69.11235303030303,72.34236078431371,multiple_testing_risk,Market,China
indoors,Experience_Recall_T2B,-0.48652894351768894,51,67,ns,0.9393760492451818,-0.052347826333769706,41.87570149253731,41.38917254901962,multiple_testing_risk,Market,China
indoors,Brand_Linkage_T2B,0.3125884135472323,51,66,ns,0.9190053335624334,0.05358126858188862,56.37969393939394,56.69228235294117,multiple_testing_risk,Market,China
indoors,Uniqueness_T2B,2.655897058823542,51,66,ns,0.05135066364466552,0.445027403983125,69.20798333333332,71.86388039215686,multiple_testing_risk,Market,China
indoors,Shareability_T2B,1.9759537878787925,48,66,ns,0.1995955963439,0.3213399029464518,56.127054545454534,58.10300833333333,multiple_testing_risk,Market,China
indoors,SCD_score,3.5469886363636407,48,66,ns,0.569913418372856,0.1320205609181204,48.37863636363637,51.92562500000001,multiple_testing_risk,Market,China
outdoors,Attention_T2B,2.642825000000004,17,100,ns,0.24441458572075658,0.3918252708270377,71.656475,74.2993,"small_sample, multiple_testing_risk",Market,China
outdoors,Persuasion_T2B,2.254200235294135,17,100,ns,0.2571782388024775,0.38052861764530466,70.69828799999999,72.95248823529413,"small_sample, multiple_testing_risk",Market,China
outdoors,Likeability_Love_Like_T2B,4.08193817647059,17,100,*,0.02946369213518198,0.5597180363143973,69.927203,74.00914117647059,"small_sample, multiple_testing_risk",Market,China
outdoors,Experience_Recall_T2B,-2.5587083284799084,17,101,ns,0.36178627449440737,-0.27383065568385895,42.0340495049505,39.47534117647059,"small_sample, multiple_testing_risk",Market,China
outdoors,Brand_Linkage_T2B,2.2391764705882333,17,100,ns,0.5234178034746478,0.32874915345800226,56.1906,58.42977647058824,"small_sample, multiple_testing_risk",Market,China
outdoors,Uniqueness_T2B,3.077527058823526,17,100,ns,0.115500148537139,0.4578603752441773,69.91852000000002,72.99604705882355,"small_sample, multiple_testing_risk",Market,China
outdoors,Shareability_T2B,3.1154672193877464,16,98,ns,0.21649788011928006,0.4649635235371982,56.52177653061224,59.63724374999999,"small_sample, multiple_testing_risk",Market,China
outdoors,SCD_score,5.5972193877551035,16,98,ns,0.42166452218020367,0.1923730104419121,49.08653061224489,54.683749999999996,"small_sample, multiple_testing_risk",Market,China
color_spectrum,Attention_T2B,0.8091864485981204,107,10,ns,0.4383152413512865,0.1288220721096738,71.30045,72.10963644859812,"small_sample, multiple_testing_risk",Market,China
color_spectrum,Persuasion_T2B,0.28724196261682433,107,10,ns,0.4857716633676079,0.05114258249825476,70.76312999999999,71.05037196261682,"small_sample, multiple_testing_risk",Market,China
color_spectrum,Likeability_Love_Like_T2B,1.1966203738317804,107,10,ns,0.3224096850198084,0.17005207169127567,69.42596,70.62258037383178,"small_sample, multiple_testing_risk",Market,China
color_spectrum,Experience_Recall_T2B,0.5133131481481423,108,10,ns,0.880942777598699,0.05548196897593412,41.19561,41.708923148148145,"small_sample, multiple_testing_risk",Market,China
color_spectrum,Brand_Linkage_T2B,-0.8071027102803829,107,10,ns,0.8952921498616478,-0.1224169983372905,57.25407000000001,56.44696728971963,"small_sample, multiple_testing_risk",Market,China
color_spectrum,Uniqueness_T2B,0.4969570093457998,107,10,ns,0.6503139719889269,0.0765151756670499,69.91120000000001,70.4081570093458,"small_sample, multiple_testing_risk",Market,China
color_spectrum,Shareability_T2B,-1.0489917307692331,104,10,ns,0.8451378890085292,-0.1499290095033531,57.91601000000001,56.867018269230776,"small_sample, multiple_testing_risk",Market,China
color_spectrum,SCD_score,0.037384615384616904,104,10,ns,0.9960039201027843,0.0013785395441538934,49.83800000000001,49.87538461538462,"small_sample, multiple_testing_risk",Market,China
tone,Attention_T2B,1.0679452054794591,44,73,ns,0.12520089209929583,0.18383915593954503,71.63885479452054,72.7068,multiple_testing_risk,Market,China
tone,Persuasion_T2B,0.8896210772104673,44,73,ns,0.10694462323920528,0.16322286623771,70.69126301369863,71.5808840909091,multiple_testing_risk,Market,China
tone,Likeability_Love_Like_T2B,2.191017123287664,44,73,ns,0.07132683855656764,0.31225629836740254,69.69633287671233,71.88735,multiple_testing_risk,Market,China
tone,Experience_Recall_T2B,1.1449091523341504,44,74,ns,0.5459659200771558,0.12374112149120899,41.23850675675676,42.38341590909091,multiple_testing_risk,Market,China
tone,Brand_Linkage_T2B,1.036341749688685,44,73,ns,0.36647167022705196,0.17957653280126934,56.126215068493146,57.162556818181834,multiple_testing_risk,Market,China
tone,Uniqueness_T2B,1.8316688667496805,44,73,ns,0.07221439213818422,0.3073373326948486,69.6768493150685,71.50851818181818,multiple_testing_risk,Market,China
tone,Shareability_T2B,1.0201447101211847,43,71,ns,0.2899763566345003,0.16911536713010072,56.574243661971835,57.59438837209302,multiple_testing_risk,Market,China
tone,SCD_score,2.83635113003603,43,71,ns,0.5354519807308129,0.10652614600619842,48.80225352112676,51.63860465116279,multiple_testing_risk,Market,China
products,Attention_T2B,1.7476399590164005,61,56,ns,0.06716671914552724,0.30373167485869235,71.1293125,72.8769524590164,multiple_testing_risk,Market,China
products,Persuasion_T2B,1.707364168618275,61,56,*,0.019388083782459094,0.31768297431878106,70.13565714285714,71.84302131147543,multiple_testing_risk,Market,China
products,Likeability_Love_Like_T2B,3.146467271662756,61,56,**,0.007205789003839535,0.45030232333495424,68.87983928571428,72.02630655737704,multiple_testing_risk,Market,China
products,Experience_Recall_T2B,-0.7579891129032235,62,56,ns,0.6372421407888929,-0.08199992175977086,42.0636875,41.305698387096776,multiple_testing_risk,Market,China
products,Brand_Linkage_T2B,1.2714099531615841,61,56,*,0.04436649944097802,0.22195583243984682,55.85307857142857,57.124488524590156,multiple_testing_risk,Market,China
products,Uniqueness_T2B,2.1214228629976684,61,56,*,0.026188598233743268,0.3558811308727752,69.25964107142858,71.38106393442624,multiple_testing_risk,Market,China
products,Shareability_T2B,1.771508351309703,59,55,*,0.023660530054524623,0.2910435496224001,56.042201818181816,57.813710169491515,multiple_testing_risk,Market,China
products,SCD_score,10.433750385208008,59,55,*,0.03742109374407284,0.3963060978378239,44.472181818181824,54.90593220338983,multiple_testing_risk,Market,China
occasions,Attention_T2B,2.482868626237633,16,101,*,0.0443279833467641,0.4705174631984098,71.70093762376237,74.18380625,"small_sample, multiple_testing_risk",Market,China
occasions,Persuasion_T2B,2.2637008044554485,16,101,ns,0.06398000166266146,0.47010010570184385,70.71625544554455,72.97995625,"small_sample, multiple_testing_risk",Market,China
occasions,Likeability_Love_Like_T2B,4.15154647277226,16,101,*,0.035189569497550366,0.6946421594636337,69.95257227722774,74.10411875,"small_sample, multiple_testing_risk",Market,China
occasions,Experience_Recall_T2B,4.028915318627452,16,102,ns,0.1605806049379932,0.44405319513801317,41.119128431372545,45.14804375,"small_sample, multiple_testing_risk",Market,China
occasions,Brand_Linkage_T2B,-0.22085971534654414,16,101,ns,0.821134480069413,-0.043014331455207305,56.546153465346535,56.32529374999999,"small_sample, multiple_testing_risk",Market,China
occasions,Uniqueness_T2B,3.041810829207925,16,101,*,0.04349668647436746,0.5263646509461877,69.94970792079206,72.99151875,"small_sample, multiple_testing_risk",Market,China
occasions,Shareability_T2B,1.7613018181818263,15,99,ns,0.26132381350242617,0.3165477418785768,56.727284848484835,58.48858666666666,"small_sample, multiple_testing_risk",Market,China
occasions,SCD_score,10.977656565656563,15,99,ns,0.169209479368022,0.45816143375239093,48.42767676767677,59.40533333333333,"small_sample, multiple_testing_risk",Market,China
passion_point,Attention_T2B,1.4036138639281104,41,76,ns,0.12226910475496904,0.24836919467905708,71.5486105263158,72.9522243902439,multiple_testing_risk,Market,China
passion_point,Persuasion_T2B,0.8241600128369719,41,76,ns,0.24733487806278487,0.1557150568587126,70.73701315789474,71.5611731707317,multiple_testing_risk,Market,China
passion_point,Likeability_Love_Like_T2B,3.028486039794609,41,76,*,0.039448921122640236,0.44560610524018757,69.45904078947368,72.48752682926829,multiple_testing_risk,Market,China
passion_point,Experience_Recall_T2B,1.8782107697180972,41,77,ns,0.23977249418975488,0.20429860137229902,41.01282337662337,42.891034146341475,multiple_testing_risk,Market,China
passion_point,Brand_Linkage_T2B,-0.903681097560971,41,76,ns,0.48403908521145966,-0.15853228661774735,56.83262499999999,55.92894390243902,multiple_testing_risk,Market,China
passion_point,Uniqueness_T2B,1.736538928112974,41,76,ns,0.17484608424385872,0.29512913168687277,69.75715131578947,71.49369024390244,multiple_testing_risk,Market,China
passion_point,Shareability_T2B,0.6388131578947576,38,76,ns,0.5618764054352258,0.10844628829908241,56.74609736842105,57.3849105263158,multiple_testing_risk,Market,China
passion_point,SCD_score,3.7993421052631704,38,76,ns,0.5537971766789206,0.14711536356673527,48.605657894736844,52.405000000000015,multiple_testing_risk,Market,China
intrinsic_elements,Attention_T2B,0.26666965356427763,38,79,ns,0.3970778903070046,0.04650534077016975,71.95386455696202,72.2205342105263,multiple_testing_risk,Market,China
intrinsic_elements,Persuasion_T2B,-0.2235749167221912,38,79,ns,0.4545164575067636,-0.04147941882163895,71.09843544303797,70.87486052631579,multiple_testing_risk,Market,China
intrinsic_elements,Likeability_Love_Like_T2B,1.3784293471019393,38,79,ns,0.10882682242594265,0.1922608204654574,70.07261012658226,71.4510394736842,multiple_testing_risk,Market,China
intrinsic_elements,Experience_Recall_T2B,2.9704932894736915,38,80,ns,0.09317599518464635,0.3303863633158028,40.7088225,43.67931578947369,multiple_testing_risk,Market,China
intrinsic_elements,Brand_Linkage_T2B,-2.289985276482376,38,79,ns,0.10133612796943339,-0.42259473224289323,57.259706329113946,54.96972105263157,multiple_testing_risk,Market,China
intrinsic_elements,Uniqueness_T2B,-0.4925192538307699,38,79,ns,0.8820134669424444,-0.08290875185310971,70.52564556962025,70.03312631578949,multiple_testing_risk,Market,China
intrinsic_elements,Shareability_T2B,-1.4293059829059707,36,78,ns,0.37182489035177646,-0.24311198261970468,57.41039487179486,55.981088888888884,multiple_testing_risk,Market,China
intrinsic_elements,SCD_score,-2.0585683760683757,36,78,ns,0.7168206134951348,-0.07664581081918866,50.5221794871795,48.46361111111112,multiple_testing_risk,Market,China
food,Attention_T2B,1.7678674712643616,30,87,*,0.022153686198593002,0.3312890114764765,71.58717586206896,73.35504333333333,multiple_testing_risk,Market,China
food,Persuasion_T2B,0.9510154022988604,30,87,ns,0.06601928482289764,0.18639015478166182,70.78197126436781,71.73298666666668,multiple_testing_risk,Market,China
food,Likeability_Love_Like_T2B,1.6965513793103515,30,87,ns,0.2153258781734969,0.25099395904425814,70.08529195402298,71.78184333333333,multiple_testing_risk,Market,China
food,Experience_Recall_T2B,0.6761685606060497,30,88,ns,0.6675329024573661,0.07398895370119421,41.49351477272727,42.169683333333325,multiple_testing_risk,Market,China
food,Brand_Linkage_T2B,-2.12273919540229,30,87,ns,0.23934234955413392,-0.40482201281186997,57.06024252873563,54.93750333333334,multiple_testing_risk,Market,China
food,Uniqueness_T2B,1.5735889655172364,30,87,ns,0.07271774877090906,0.2867268127886496,69.96219770114944,71.53578666666667,multiple_testing_risk,Market,China
food,Shareability_T2B,0.25667969348658337,27,87,ns,0.3789784565548483,0.046949441321239335,56.89824252873563,57.15492222222222,"small_sample, multiple_testing_risk",Market,China
food,SCD_score,6.4179310344827485,27,87,ns,0.27436644013082145,0.2563446085343912,48.35206896551725,54.769999999999996,"small_sample, multiple_testing_risk",Market,China
moments,Attention_T2B,0.9057273831775792,10,107,ns,0.6929666019235039,0.16788982145936918,71.96306261682241,72.86878999999999,"small_sample, multiple_testing_risk",Market,China
